id,id_client,id_product,qtd,total,sale_date,product_id,start_date,usd_price,date,usd_to_brl,custo_unitario_brl,custo_total_brl,lucro,prejuizo
8764,15,37,14,84948,2023-01-14,37,2022-09-28,1132.29,2023-01-14,5.114,5790.53106,81067.43484,3880.56516,FALSE
936,29,57,7,831534,2023-01-14,57,2022-12-16,22497.79,2023-01-14,5.114,115053.6981,805375.8864,26158.11358,FALSE
4978,4,94,11,425846.05,2023-01-16,94,2022-01-07,7181.14,2023-01-16,5.1109,36702.08843,403722.9727,22123.07731,FALSE
7227,46,4,1,3212.9,2023-01-16,4,2022-09-21,654.31,2023-01-16,5.1109,3344.112979,3344.112979,-131.212979,TRUE
714,24,29,11,401614,2023-01-16,29,2022-03-29,7689.63,2023-01-16,5.1109,39300.92997,432310.2296,-30696.22964,TRUE
8847,5,61,9,239559.6,2023-01-16,61,2022-11-04,5564.33,2023-01-16,5.1109,28438.7342,255948.6078,-16389.00777,TRUE
6560,21,102,5,4160,2023-01-16,102,2020-01-15,199.93,2023-01-16,5.1109,1021.822237,5109.111185,-949.111185,TRUE
3460,42,26,2,32837.7,2023-01-16,26,2022-03-14,3412.88,2023-01-16,5.1109,17442.88839,34885.77678,-2048.076784,TRUE
7712,2,27,3,49534.00,2023-01-16,27,2022-07-12,3051.23,2023-01-16,5.1109,15594.53141,46783.59422,2750.405779,FALSE
5852,6,1,2,62932.75,2023-01-16,1,2022-05-16,6538.2,2023-01-16,5.1109,33416.08638,66832.17276,-3899.42276,TRUE
1255,41,10,12,365176.2,2023-01-16,10,2021-12-20,5615,2023-01-16,5.1109,28697.7035,344372.442,20803.758,FALSE
7902,10,64,14,1483024.1,2023-01-16,64,2022-09-06,21352.22,2023-01-16,5.1109,109129.0612,1527806.857,-44782.75677,TRUE
536,19,86,8,748185,2023-01-17,86,2021-08-13,17824.79,2023-01-17,5.1197,91257.57736,730060.6189,18124.3811,FALSE
9943,15,131,11,10599,2023-01-17,131,2022-08-19,185.47,2023-01-17,5.1197,949.550759,10445.05835,153.941651,FALSE
4716,38,90,14,1107363,2023-01-17,90,2021-12-01,14083.78,2023-01-17,5.1197,72104.72847,1009466.199,97896.80148,FALSE
7216,37,2,5,66491.45,2023-01-17,2,2022-07-06,2577.22,2023-01-17,5.1197,13194.59323,65972.96617,518.48383,FALSE
865,11,150,14,21887.05,2023-01-17,150,2022-08-09,321.31,2023-01-17,5.1197,1645.010807,23030.1513,-1143.101298,TRUE
2750,37,127,2,2944.05,2023-01-17,127,2023-01-06,293.17,2023-01-17,5.1197,1500.942449,3001.884898,-57.834898,TRUE
5935,15,59,11,910886.6,2023-01-17,59,2021-08-10,16694.98,2023-01-17,5.1197,85473.28911,940206.1802,-29319.58017,TRUE
8127,8,127,14,20606.45,2023-01-17,127,2023-01-06,293.17,2023-01-17,5.1197,1500.942449,21013.19429,-406.744286,TRUE
1877,48,81,2,244297,2023-01-17,81,2022-08-02,23345.09,2023-01-17,5.1197,119519.8573,239039.7145,5257.285454,FALSE
3800,4,45,13,128748,2023-01-17,45,2022-02-14,1900.9,2023-01-17,5.1197,9732.03773,126516.4905,2231.50951,FALSE
6868,49,42,6,35957,2023-01-17,42,2022-05-27,1263.57,2023-01-17,5.1197,6469.099329,38814.59597,-2857.595974,TRUE
3491,24,6,3,33687.95,2023-01-17,6,2021-12-01,2104.66,2023-01-17,5.1197,10775.2278,32325.68341,1362.266594,FALSE
2908,41,148,12,54555.65,2023-01-17,148,2022-11-10,901.95,2023-01-17,5.1197,4617.713415,55412.56098,-856.91098,TRUE
8821,28,102,10,7904,2023-01-17,102,2020-01-15,199.93,2023-01-17,5.1197,1023.581621,10235.81621,-2331.81621,TRUE
5721,8,66,6,71658.5,2023-01-17,66,2021-01-05,2360.29,2023-01-17,5.1197,12083.97671,72503.86028,-845.360278,TRUE
1167,3,111,7,28497.15,2023-01-17,111,2022-07-28,821.82,2023-01-17,5.1197,4207.471854,29452.30298,-955.152978,TRUE
485,23,149,6,6982,2023-01-17,149,2022-07-11,217.62,2023-01-17,5.1197,1114.149114,6684.894684,297.105316,FALSE
1356,33,30,11,354727,2023-01-17,30,2020-05-19,5636.75,2023-01-17,5.1197,28858.46898,317443.1587,37283.84128,FALSE
5593,27,65,12,291357.4,2023-01-18,65,2022-06-13,5008.66,2023-01-18,5.0903,25495.582,305946.984,-14589.58398,TRUE
9665,40,129,4,13065,2023-01-18,129,2022-07-14,598.62,2023-01-18,5.0903,3047.155386,12188.62154,876.378456,FALSE
8023,46,6,12,141843,2023-01-18,6,2021-12-01,2104.66,2023-01-18,5.0903,10713.3508,128560.2096,13282.79042,FALSE
7366,26,60,2,206626.9,2023-01-18,60,2021-04-15,19341.09,2023-01-18,5.0903,98451.95043,196903.9009,9722.999146,FALSE
713,23,117,9,36927,2023-01-18,117,2022-06-10,823.4,2023-01-18,5.0903,4191.35302,37722.17718,-795.17718,TRUE
7548,42,4,12,40583,2023-01-18,4,2022-09-21,654.31,2023-01-18,5.0903,3330.634193,39967.61032,615.389684,FALSE
7962,1,106,13,57003,2023-01-18,106,2020-12-28,837.06,2023-01-18,5.0903,4260.886518,55391.52473,1611.475266,FALSE
3554,19,37,8,46114.9,2023-01-18,37,2022-09-28,1132.29,2023-01-18,5.0903,5763.695787,46109.5663,5.333704,FALSE
4320,40,3,6,54145,2023-01-18,3,2022-06-21,1753.77,2023-01-18,5.0903,8927.215431,53563.29259,581.707414,FALSE
9886,9,12,1,2589.7,2023-01-18,12,2022-06-20,527.97,2023-01-18,5.0903,2687.525691,2687.525691,-97.825691,TRUE
4938,19,87,1,63517,2023-01-18,87,2021-11-01,11794.37,2023-01-18,5.0903,60036.88161,60036.88161,3480.118389,FALSE
1596,45,77,13,581161,2023-01-18,77,2022-07-29,8617.27,2023-01-18,5.0903,43864.48948,570238.3633,10922.63675,FALSE
5953,37,72,7,662769.4,2023-01-18,72,2018-03-09,30675.48,2023-01-18,5.0903,156147.3958,1093031.771,-430262.3709,TRUE
203,13,18,3,79717,2023-01-18,18,2022-01-25,4834.43,2023-01-18,5.0903,24608.69903,73826.09709,5890.902913,FALSE
9424,4,101,5,2317,2023-01-19,101,2022-10-18,87.95,2023-01-19,5.2138,458.55371,2292.76855,24.23145,FALSE
108,4,139,6,8121.55,2023-01-19,139,2020-10-30,246.89,2023-01-19,5.2138,1287.235082,7723.410492,398.139508,FALSE
6616,28,39,2,56302.7,2023-01-19,39,2020-10-16,5270.87,2023-01-19,5.2138,27481.26201,54962.52401,1340.175988,FALSE
8529,33,10,9,288297,2023-01-19,10,2021-12-20,5615,2023-01-19,5.2138,29275.487,263479.383,24817.617,FALSE
9194,7,127,7,10845,2023-01-19,127,2023-01-06,293.17,2023-01-19,5.2138,1528.529746,10699.70822,145.291778,FALSE
1855,41,103,15,25496.1,2023-01-19,103,2022-09-19,341.7,2023-01-19,5.2138,1781.55546,26723.3319,-1227.2319,TRUE
4012,46,123,5,13885,2023-01-19,123,2022-09-02,535.37,2023-01-19,5.2138,2791.312106,13956.56053,-71.56053,TRUE
1496,44,81,2,232082.15,2023-01-19,81,2022-08-02,23345.09,2023-01-19,5.2138,121716.6302,243433.2605,-11351.11048,TRUE
1346,48,43,10,333420.55,2023-01-19,43,2021-12-28,6219.32,2023-01-19,5.2138,32426.29062,324262.9062,9157.64384,FALSE
7951,29,19,6,98594,2023-01-19,19,2021-08-30,3163.35,2023-01-19,5.2138,16493.07423,98958.44538,-364.44538,TRUE
8070,10,125,12,38783.75,2023-01-19,125,2020-11-17,630.46,2023-01-19,5.2138,3287.092348,39445.10818,-661.358176,TRUE
2461,26,44,3,32421,2023-01-19,44,2022-01-17,1963.02,2023-01-19,5.2138,10234.79368,30704.38103,1716.618972,FALSE
4433,27,103,2,3399.1,2023-01-19,103,2022-09-19,341.7,2023-01-19,5.2138,1781.55546,3563.11092,-164.01092,TRUE
3478,27,29,7,255572,2023-01-19,29,2022-03-29,7689.63,2023-01-19,5.2138,40092.19289,280645.3503,-25073.35026,TRUE
2175,15,90,12,949168,2023-01-20,90,2021-12-01,14083.78,2023-01-20,5.198,73207.48844,878489.8613,70678.13872,FALSE
4108,25,61,9,239559.6,2023-01-20,61,2022-11-04,5564.33,2023-01-20,5.198,28923.38734,260310.4861,-20750.88606,TRUE
2104,10,145,14,60898,2023-01-20,145,2022-10-13,820.56,2023-01-20,5.198,4265.27088,59713.79232,1184.20768,FALSE
8434,26,70,9,309199,2023-01-20,70,2022-11-09,6655.06,2023-01-20,5.198,34593.00188,311337.0169,-2138.01692,TRUE
1710,28,88,3,145009,2023-01-20,88,2022-07-22,8866.48,2023-01-20,5.198,46087.96304,138263.8891,6745.11088,FALSE
2850,37,103,4,7157,2023-01-20,103,2022-09-19,341.7,2023-01-20,5.198,1776.1566,7104.6264,52.3736,FALSE
2703,3,93,8,763625.2,2023-01-20,93,2022-08-18,19409.47,2023-01-20,5.198,100890.4251,807123.4005,-43498.20048,TRUE
9656,7,112,3,6215.85,2023-01-20,112,2021-11-16,398.23,2023-01-20,5.198,2069.99954,6209.99862,5.85138,FALSE
6223,8,23,15,167679,2023-01-20,23,2022-10-13,2108.74,2023-01-20,5.198,10961.23052,164418.4578,3260.5422,FALSE
1881,34,74,2,164461.15,2023-01-20,74,2018-12-19,22250.99,2023-01-20,5.198,115660.646,231321.292,-66860.14204,TRUE
9076,48,118,15,61490.65,2023-01-20,118,2022-07-12,797.41,2023-01-20,5.198,4144.93718,62174.0577,-683.4077,TRUE
1681,17,129,3,9309.05,2023-01-20,129,2022-07-14,598.62,2023-01-20,5.198,3111.62676,9334.88028,-25.83028,TRUE
637,38,89,7,523208.7,2023-01-20,89,2022-11-11,14832.32,2023-01-20,5.198,77098.39936,539688.7955,-16480.09552,TRUE
6286,21,114,15,11389.55,2023-01-20,114,2022-01-13,144.69,2023-01-20,5.198,752.09862,11281.4793,108.0707,FALSE
9378,47,62,5,485554.5,2023-01-20,62,2023-01-16,20000.78,2023-01-20,5.198,103964.0544,519820.2722,-34265.7722,TRUE
916,42,112,15,31078.3,2023-01-20,112,2021-11-16,398.23,2023-01-20,5.198,2069.99954,31049.9931,28.3069,FALSE
1180,8,103,1,1789,2023-01-20,103,2022-09-19,341.7,2023-01-20,5.198,1776.1566,1776.1566,12.8434,FALSE
2557,45,47,3,18369,2023-01-20,47,2019-11-07,1496.29,2023-01-20,5.198,7777.71542,23333.14626,-4964.14626,TRUE
6302,41,94,11,448259,2023-01-20,94,2022-01-07,7181.14,2023-01-20,5.198,37327.56572,410603.2229,37655.77708,FALSE
6701,23,109,12,7098.4,2023-01-21,109,2018-05-16,169.23,2023-01-21,5.198,879.65754,10555.89048,-3457.49048,TRUE
3112,45,15,2,55800,2023-01-21,15,2023-01-09,5267.98,2023-01-21,5.198,27382.96004,54765.92008,1034.07992,FALSE
1610,3,74,15,1298378,2023-01-21,74,2018-12-19,22250.99,2023-01-21,5.198,115660.646,1734909.69,-436531.6903,TRUE
8099,7,104,8,29704,2023-01-21,104,2020-03-26,742.54,2023-01-21,5.198,3859.72292,30877.78336,-1173.78336,TRUE
9884,36,56,8,343910,2023-01-21,56,2022-12-19,8087.59,2023-01-21,5.198,42039.29282,336314.3426,7595.65744,FALSE
8340,29,27,6,94115.55,2023-01-21,27,2022-07-12,3051.23,2023-01-21,5.198,15860.29354,95161.76124,-1046.21124,TRUE
5228,27,106,11,45822.3,2023-01-21,106,2020-12-28,837.06,2023-01-21,5.198,4351.03788,47861.41668,-2039.11668,TRUE
7503,27,126,4,10172.6,2023-01-21,126,2020-10-28,467.05,2023-01-21,5.198,2427.7259,9710.9036,461.6964,FALSE
5797,25,129,14,45727,2023-01-21,129,2022-07-14,598.62,2023-01-21,5.198,3111.62676,43562.77464,2164.22536,FALSE
100,22,93,4,381812.6,2023-01-21,93,2022-08-18,19409.47,2023-01-21,5.198,100890.4251,403561.7002,-21749.10024,TRUE
677,18,7,8,156150,2023-01-21,7,2022-12-12,3678.62,2023-01-21,5.198,19121.46676,152971.7341,3178.26592,FALSE
2676,6,69,2,86003.5,2023-01-21,69,2020-04-03,8542.02,2023-01-21,5.198,44401.41996,88802.83992,-2799.33992,TRUE
5304,8,75,12,373559.95,2023-01-21,75,2022-02-07,6193.58,2023-01-21,5.198,32194.22884,386330.7461,-12770.79608,TRUE
5164,40,77,2,89409,2023-01-21,77,2022-07-29,8617.27,2023-01-21,5.198,44792.56946,89585.13892,-176.13892,TRUE
6164,4,68,15,1003457,2023-01-21,68,2021-12-30,11988.94,2023-01-21,5.198,62318.51012,934777.6518,68679.3482,FALSE
8479,4,30,1,30635.6,2023-01-21,30,2020-05-19,5636.75,2023-01-21,5.198,29299.8265,29299.8265,1335.7735,FALSE
8368,5,31,3,24849,2023-01-22,31,2016-06-10,2418.07,2023-01-22,5.198,12569.12786,37707.38358,-12858.38358,TRUE
1736,26,7,6,111257.35,2023-01-22,7,2022-12-12,3678.62,2023-01-22,5.198,19121.46676,114728.8006,-3471.45056,TRUE
1565,40,120,2,5936.55,2023-01-22,120,2022-10-26,586.85,2023-01-22,5.198,3050.4463,6100.8926,-164.3426,TRUE
5700,20,33,5,33579,2023-01-22,33,2020-09-10,1268.8,2023-01-22,5.198,6595.2224,32976.112,602.888,FALSE
9930,35,48,9,125995.65,2023-01-22,48,2020-12-31,2836.04,2023-01-22,5.198,14741.73592,132675.6233,-6679.97328,TRUE
862,3,100,10,993701.9,2023-01-22,100,2021-05-13,19807.28,2023-01-22,5.198,102958.2414,1029582.414,-35880.5144,TRUE
4606,39,119,4,12371.85,2023-01-22,119,2022-12-08,625.1,2023-01-22,5.198,3249.2698,12997.0792,-625.2292,TRUE
5746,13,131,1,915.8,2023-01-22,131,2022-08-19,185.47,2023-01-22,5.198,964.07306,964.07306,-48.27306,TRUE
8581,10,26,8,131351.75,2023-01-22,26,2022-03-14,3412.88,2023-01-22,5.198,17740.15024,141921.2019,-10569.45192,TRUE
7878,19,53,14,713877.5,2023-01-22,53,2023-01-02,10045.86,2023-01-22,5.198,52218.38028,731057.3239,-17179.82392,TRUE
2285,48,27,4,62743.70,2023-01-22,27,2022-07-12,3051.23,2023-01-22,5.198,15860.29354,63441.17416,-697.47416,TRUE
8252,4,129,11,35928,2023-01-22,129,2022-07-14,598.62,2023-01-22,5.198,3111.62676,34227.89436,1700.10564,FALSE
9887,49,115,1,831,2023-01-23,115,2020-09-11,157.17,2023-01-23,5.1916,815.963772,815.963772,15.036228,FALSE
9168,3,45,7,65859.7,2023-01-23,45,2022-02-14,1900.9,2023-01-23,5.1916,9868.71244,69080.98708,-3221.28708,TRUE
1363,26,32,11,130650.65,2023-01-23,32,2022-05-25,2585.66,2023-01-23,5.1916,13423.71246,147660.837,-17010.18702,TRUE
2973,32,81,7,855039,2023-01-23,81,2022-08-02,23345.09,2023-01-23,5.1916,121198.3692,848388.5847,6650.415292,FALSE
6410,36,44,9,97262,2023-01-23,44,2022-01-17,1963.02,2023-01-23,5.1916,10191.21463,91720.93169,5541.068312,FALSE
7872,25,25,15,181897,2023-01-23,25,2022-03-04,2389.36,2023-01-23,5.1916,12404.60138,186069.0206,-4172.02064,TRUE
6503,7,145,6,26099,2023-01-23,145,2022-10-13,820.56,2023-01-23,5.1916,4260.019296,25560.11578,538.884224,FALSE
9087,42,138,3,11921.55,2023-01-23,138,2022-02-22,826.61,2023-01-23,5.1916,4291.428476,12874.28543,-952.735428,TRUE
7740,4,11,10,362319,2023-01-23,11,2022-01-27,6733.8,2023-01-23,5.1916,34959.19608,349591.9608,12727.0392,FALSE
8274,43,11,15,516305.05,2023-01-23,11,2022-01-27,6733.8,2023-01-23,5.1916,34959.19608,524387.9412,-8082.8912,TRUE
5779,6,118,2,8198.5,2023-01-23,118,2022-07-12,797.41,2023-01-23,5.1916,4139.833756,8279.667512,-81.167512,TRUE
1045,3,136,10,19735,2023-01-23,136,2018-11-01,533.84,2023-01-23,5.1916,2771.483744,27714.83744,-7979.83744,TRUE
9202,38,70,8,274843,2023-01-23,70,2022-11-09,6655.06,2023-01-23,5.1916,34550.4095,276403.276,-1560.275968,TRUE
2664,31,117,11,42876.35,2023-01-24,117,2022-06-10,823.4,2023-01-24,5.169,4256.1546,46817.7006,-3941.3506,TRUE
2492,29,35,1,11006,2023-01-24,35,2022-05-05,2199.13,2023-01-24,5.169,11367.30297,11367.30297,-361.30297,TRUE
4080,23,80,11,1350388.9,2023-01-24,80,2022-10-28,24177.04,2023-01-24,5.169,124971.1198,1374682.317,-24293.41736,TRUE
2395,14,49,12,159171,2023-01-24,49,2021-06-07,2627,2023-01-24,5.169,13578.963,162947.556,-3776.556,TRUE
4635,22,122,8,10580,2023-01-24,122,2022-09-14,255.46,2023-01-24,5.169,1320.47274,10563.78192,16.21808,FALSE
169,23,101,2,927,2023-01-24,101,2022-10-18,87.95,2023-01-24,5.169,454.61355,909.2271,17.7729,FALSE
9508,10,18,14,372014,2023-01-24,18,2022-01-25,4834.43,2023-01-24,5.169,24989.16867,349848.3614,22165.63862,FALSE
1842,3,133,11,20820,2023-01-24,133,2022-07-06,348.47,2023-01-24,5.169,1801.24143,19813.65573,1006.34427,FALSE
2541,10,101,13,5722.8,2023-01-24,101,2022-10-18,87.95,2023-01-24,5.169,454.61355,5909.97615,-187.17615,TRUE
3020,14,61,10,280186,2023-01-24,61,2023-01-23,5396.92,2023-01-24,5.169,27896.67948,278966.7948,1219.2052,FALSE
8828,36,41,9,95400,2023-01-24,41,2023-01-06,2005.71,2023-01-24,5.169,10367.51499,93307.63491,2092.36509,FALSE
3402,23,125,12,38783.75,2023-01-24,125,2020-11-17,630.46,2023-01-24,5.169,3258.84774,39106.17288,-322.42288,TRUE
4965,13,59,4,348665,2023-01-24,59,2021-08-10,16694.98,2023-01-24,5.169,86296.35162,345185.4065,3479.59352,FALSE
699,2,128,8,35345.7,2023-01-24,128,2022-07-22,853.09,2023-01-24,5.169,4409.62221,35276.97768,68.72232,FALSE
3313,15,86,13,1155010.95,2023-01-24,86,2021-08-13,17824.79,2023-01-24,5.169,92136.33951,1197772.414,-42761.46363,TRUE
6441,43,136,6,11841,2023-01-25,136,2018-11-01,533.84,2023-01-25,5.1036,2724.505824,16347.03494,-4506.034944,TRUE
9055,18,1,3,94399.6,2023-01-25,1,2022-05-16,6538.2,2023-01-25,5.1036,33368.35752,100105.0726,-5705.47256,TRUE
8011,42,36,3,67804,2023-01-25,36,2022-09-26,4221.25,2023-01-25,5.1036,21543.5715,64630.7145,3173.2855,FALSE
7600,49,121,9,31585.6,2023-01-25,121,2021-08-31,718.35,2023-01-25,5.1036,3666.17106,32995.53954,-1409.93954,TRUE
786,37,35,5,55028,2023-01-25,35,2022-05-05,2199.13,2023-01-25,5.1036,11223.47987,56117.39934,-1089.39934,TRUE
7741,9,138,4,16732,2023-01-25,138,2022-02-22,826.61,2023-01-25,5.1036,4218.686796,16874.74718,-142.747184,TRUE
2256,36,68,6,401383,2023-01-25,68,2021-12-30,11988.94,2023-01-25,5.1036,61186.75418,367120.5251,34262.4749,FALSE
8132,8,7,11,214706,2023-01-25,7,2022-12-12,3678.62,2023-01-25,5.1036,18774.20503,206516.2554,8189.744648,FALSE
9746,22,80,12,1550686,2023-01-25,80,2022-10-28,24177.04,2023-01-25,5.1036,123389.9413,1480679.296,70006.70387,FALSE
3673,21,140,14,41689.8,2023-01-25,140,2021-02-03,586.81,2023-01-25,5.1036,2994.843516,41927.80922,-238.009224,TRUE
1231,25,131,1,915.8,2023-01-25,131,2022-08-19,185.47,2023-01-25,5.1036,946.564692,946.564692,-30.764692,TRUE
6602,15,35,1,10455.7,2023-01-25,35,2022-05-05,2199.13,2023-01-25,5.1036,11223.47987,11223.47987,-767.779868,TRUE
502,45,72,12,1136177.2,2023-01-25,72,2018-03-09,30675.48,2023-01-25,5.1036,156555.3797,1878664.557,-742487.3567,TRUE
6157,11,70,4,137422,2023-01-26,70,2022-11-09,6655.06,2023-01-26,5.0945,33904.20317,135616.8127,1805.18732,FALSE
8142,13,10,9,273882.15,2023-01-26,10,2021-12-20,5615,2023-01-26,5.0945,28605.6175,257450.5575,16431.5925,FALSE
1488,28,148,15,68193.85,2023-01-26,148,2022-11-10,901.95,2023-01-26,5.0945,4594.984275,68924.76413,-730.914125,TRUE
3638,24,15,6,159029.05,2023-01-26,15,2023-01-09,5267.98,2023-01-26,5.0945,26837.72411,161026.3447,-1997.29466,TRUE
5757,26,30,10,306355.05,2023-01-26,30,2020-05-19,5636.75,2023-01-26,5.0945,28716.42288,287164.2288,19190.82125,FALSE
2085,37,34,8,39340,2023-01-26,34,2022-08-09,960.12,2023-01-26,5.0945,4891.33134,39130.65072,209.34928,FALSE
4687,19,150,7,11520,2023-01-26,150,2022-08-09,321.31,2023-01-26,5.0945,1636.913795,11458.39657,61.603435,FALSE
6789,20,119,6,19535,2023-01-26,119,2022-12-08,625.1,2023-01-26,5.0945,3184.57195,19107.4317,427.5683,FALSE
2817,27,40,12,161697.6,2023-01-26,40,2022-12-23,2757.45,2023-01-26,5.0945,14047.82903,168573.9483,-6876.3483,TRUE
4061,19,48,5,69997.9,2023-01-26,48,2020-12-31,2836.04,2023-01-26,5.0945,14448.20578,72241.0289,-2243.1289,TRUE
2985,26,107,7,10064.3,2023-01-26,107,2022-08-09,295.48,2023-01-26,5.0945,1505.32286,10537.26002,-472.96002,TRUE
1562,36,1,8,264980,2023-01-26,1,2022-05-16,6538.2,2023-01-26,5.0945,33308.8599,266470.8792,-1490.8792,TRUE
6582,8,127,13,19134.9,2023-01-26,127,2023-01-06,293.17,2023-01-26,5.0945,1493.554565,19416.20935,-281.309345,TRUE
9065,25,77,1,44705,2023-01-26,77,2022-07-29,8617.27,2023-01-26,5.0945,43900.68202,43900.68202,804.317985,FALSE
9265,43,78,15,1735101.85,2023-01-26,78,2022-10-14,23053.04,2023-01-26,5.0945,117443.7123,1761655.684,-26553.8342,TRUE
4546,39,49,4,53057,2023-01-26,49,2021-06-07,2627,2023-01-26,5.0945,13383.2515,53533.006,-476.006,TRUE
9237,46,18,6,159435,2023-01-26,18,2022-01-25,4834.43,2023-01-26,5.0945,24629.00364,147774.0218,11660.97819,FALSE
6030,25,18,13,345442,2023-01-26,18,2022-01-25,4834.43,2023-01-26,5.0945,24629.00364,320177.0473,25264.95275,FALSE
5103,41,70,2,68711,2023-01-26,70,2022-11-09,6655.06,2023-01-26,5.0945,33904.20317,67808.40634,902.59366,FALSE
9150,14,118,5,21576,2023-01-27,118,2022-07-12,797.41,2023-01-27,5.0761,4047.732901,20238.66451,1337.335495,FALSE
5466,41,26,10,172832,2023-01-27,26,2022-03-14,3412.88,2023-01-27,5.0761,17324.12017,173241.2017,-409.20168,TRUE
1814,2,107,8,12107,2023-01-27,107,2022-08-09,295.48,2023-01-27,5.0761,1499.886028,11999.08822,107.911776,FALSE
3898,42,133,8,15142,2023-01-27,133,2022-07-06,348.47,2023-01-27,5.0761,1768.868567,14150.94854,991.051464,FALSE
1306,39,73,2,286320,2023-01-27,73,2023-01-20,27541.35,2023-01-27,5.0761,139802.6467,279605.2935,6714.70653,FALSE
558,43,42,2,11386.7,2023-01-27,42,2022-05-27,1263.57,2023-01-27,5.0761,6414.007677,12828.01535,-1441.315354,TRUE
6706,21,34,11,54093,2023-01-27,34,2022-08-09,960.12,2023-01-27,5.0761,4873.665132,53610.31645,482.683548,FALSE
2977,24,121,6,22166,2023-01-27,121,2021-08-31,718.35,2023-01-27,5.0761,3646.416435,21878.49861,287.50139,FALSE
1313,32,111,5,20354.7,2023-01-27,111,2022-07-28,821.82,2023-01-27,5.0761,4171.640502,20858.20251,-503.50251,TRUE
6936,45,46,3,14203.45,2023-01-27,46,2022-12-02,959.01,2023-01-27,5.0761,4868.030661,14604.09198,-400.641983,TRUE
753,23,120,14,41555.85,2023-01-28,120,2022-10-26,586.85,2023-01-28,5.0761,2978.909285,41704.72999,-148.87999,TRUE
6884,33,13,15,110395.7,2023-01-28,13,2021-10-22,1356.5,2023-01-28,5.0761,6885.72965,103285.9448,7109.75525,FALSE
4563,13,22,15,591793,2023-01-28,22,2022-08-22,7630.67,2023-01-28,5.0761,38734.04399,581010.6598,10782.34019,FALSE
553,20,122,7,9257,2023-01-28,122,2022-09-14,255.46,2023-01-28,5.0761,1296.740506,9077.183542,179.816458,FALSE
9335,37,61,4,106471.25,2023-01-28,61,2023-01-23,5396.92,2023-01-28,5.0761,27395.30561,109581.2224,-3109.972448,TRUE
4919,3,64,12,1271163.65,2023-01-28,64,2022-09-06,21352.22,2023-01-28,5.0761,108386.0039,1300632.047,-29468.3973,TRUE
9358,36,121,13,48026,2023-01-28,121,2021-08-31,718.35,2023-01-28,5.0761,3646.416435,47403.41366,622.586345,FALSE
175,19,88,6,275518.05,2023-01-28,88,2022-07-22,8866.48,2023-01-28,5.0761,45007.13913,270042.8348,5475.215232,FALSE
7196,2,66,12,150860,2023-01-28,66,2021-01-05,2360.29,2023-01-28,5.0761,11981.06807,143772.8168,7087.183172,FALSE
6883,39,83,2,256127.6,2023-01-29,83,2019-01-25,35839.7,2023-01-29,5.0761,181925.9012,363851.8023,-107724.2023,TRUE
6139,11,86,7,621928.9,2023-01-29,86,2021-08-13,17824.79,2023-01-29,5.0761,90480.41652,633362.9156,-11434.01563,TRUE
8846,36,6,6,67374.95,2023-01-29,6,2021-12-01,2104.66,2023-01-29,5.0761,10683.46463,64100.78776,3274.162244,FALSE
1422,11,126,3,8031,2023-01-29,126,2020-10-28,467.05,2023-01-29,5.0761,2370.792505,7112.377515,918.622485,FALSE
8408,6,150,10,15634.15,2023-01-29,150,2022-08-09,321.31,2023-01-29,5.0761,1631.001691,16310.01691,-675.86691,TRUE
5120,3,15,12,318057.15,2023-01-29,15,2023-01-09,5267.98,2023-01-29,5.0761,26740.79328,320889.5193,-2832.369336,TRUE
2916,33,57,3,338553.4,2023-01-29,57,2022-12-16,22497.79,2023-01-29,5.0761,114201.0318,342603.0955,-4049.695457,TRUE
3484,27,101,13,6024,2023-01-29,101,2022-10-18,87.95,2023-01-29,5.0761,446.442995,5803.758935,220.241065,FALSE
310,20,110,6,14224.35,2023-01-29,110,2021-08-26,476.03,2023-01-29,5.0761,2416.375883,14498.2553,-273.905298,TRUE
6599,13,104,3,11139,2023-01-29,104,2020-03-26,742.54,2023-01-29,5.0761,3769.207294,11307.62188,-168.621882,TRUE
7921,48,114,12,9591,2023-01-29,114,2022-01-13,144.69,2023-01-29,5.0761,734.460909,8813.530908,777.469092,FALSE
3601,14,1,12,377596.5,2023-01-29,1,2022-05-16,6538.2,2023-01-29,5.0761,33188.55702,398262.6842,-20666.18424,TRUE
5413,16,1,9,283197.85,2023-01-29,1,2022-05-16,6538.2,2023-01-29,5.0761,33188.55702,298697.0132,-15499.16318,TRUE
1141,17,61,8,212941.55,2023-01-30,61,2023-01-23,5396.92,2023-01-30,5.0953,27498.92648,219991.4118,-7049.861808,TRUE
7660,36,5,14,331366,2023-01-30,5,2022-05-24,4920.79,2023-01-30,5.0953,25072.90129,351020.618,-19654.61802,TRUE
