id,client_id,product_id,sale_date,quantity,total_amount
705,16,71,2023-06-04,5,618326.50
706,21,98,2023-02-08,5,396806.00
707,36,62,2024-10-21,11,1068219.90
708,48,77,2023-05-23,2,84938.55
709,24,94,2023-02-21,8,309706.65
710,2,150,2023-08-28,6,9874.00
711,16,81,2024-03-27,8,977188.00
712,29,44,2024-09-27,6,61598.95
713,23,117,2023-01-18,9,36927.00
714,24,29,2023-01-16,11,401614.00
715,30,40,2024-08-19,5,70920.00
716,12,15,2024-04-10,12,334797.00
717,8,145,2024-03-11,5,20661.55
718,36,106,2023-11-13,5,20827.80
719,32,89,2024-05-31,7,523208.70
720,45,133,2023-08-31,8,14384.90
721,43,46,2024-12-03,15,71019.15
722,24,10,2023-07-08,6,182588.10
723,13,65,2023-07-31,7,178904.00
724,46,9,2023-11-12,14,555877.00
725,33,130,2023-03-06,1,4144.00
726,22,39,2023-10-31,12,337814.30
727,43,19,2023-01-05,3,46832.15
728,32,115,2023-03-02,14,11628.00
729,43,18,2024-05-05,2,53145.00
730,43,148,2024-06-10,15,71783.00
731,41,142,2024-04-11,3,2355.05
732,35,64,2023-07-11,12,1271163.65
733,45,68,2023-10-17,4,254208.60
734,22,86,2023-04-21,7,654662.00
735,35,129,2024-01-07,5,16331.00
736,16,69,2024-03-08,10,430017.50
737,22,106,2023-02-24,5,20827.80
738,46,3,2023-02-12,7,60010.55
739,38,65,2024-08-22,4,97119.45
740,46,139,2024-10-15,11,15674.00
741,39,19,2024-03-04,8,131459.00
742,8,99,2023-02-17,3,305710.00
743,47,20,2024-08-24,8,234334.60
744,44,102,2024-04-24,15,12480.00
745,42,64,2023-10-07,7,741512.05
746,8,118,2023-04-09,10,40993.45
747,11,76,2024-02-13,12,1778379.00
748,8,43,2024-06-20,10,350969.00
749,10,70,2024-02-20,14,480976.00
750,4,91,2024-10-11,2,256283.40
751,15,89,2024-08-23,11,865459.00
752,32,149,2024-03-10,3,3316.45
753,23,120,2023-01-28,14,41555.85
754,9,24,2024-08-23,13,286917.10
755,9,35,2023-03-08,7,73187.05
756,21,100,2024-06-09,4,397480.95
757,37,36,2024-09-23,12,271217.00
758,38,96,2023-02-25,7,469628.70
759,2,46,2024-06-16,15,74757.00
760,30,68,2023-06-28,10,635522.45
761,40,2,2023-07-21,1,13298.10
762,13,3,2023-04-15,11,94302.70
763,42,75,2023-11-21,9,280169.25
764,1,28,2024-10-14,10,135456.70
765,10,117,2023-04-20,12,46774.20
766,3,110,2023-10-25,7,17469.00
767,43,63,2024-06-08,1,132960.10
768,36,124,2023-02-06,11,39395.55
769,29,59,2024-10-09,14,1220326.00
770,31,62,2023-11-13,10,971109.00
771,28,25,2023-07-31,5,60632.00
772,20,26,2023-12-03,13,213446.95
773,36,76,2024-04-04,10,1407882.90
774,45,33,2023-03-31,3,19139.65
775,43,32,2024-04-10,4,50010.00
776,6,89,2024-03-08,4,298976.40
777,41,79,2024-10-05,11,727615.00
778,17,112,2023-09-27,8,16575.60
779,5,107,2024-03-09,1,1437.35
780,11,12,2024-11-04,11,28488.60
781,45,101,2024-10-28,12,5282.95
782,6,113,2023-02-03,13,57134.00
783,22,80,2023-10-11,4,491050.25
785,43,128,2024-07-19,10,46507.00
786,37,35,2023-01-25,5,55028.00
787,18,106,2024-07-08,15,62484.35
788,4,111,2024-07-19,1,4285.00
789,4,80,2023-06-29,13,1679910.00
790,3,30,2024-08-06,8,257983.00
791,48,7,2023-07-09,1,19519.00
792,26,92,2024-08-30,8,710833.00
793,17,6,2023-03-15,3,35461.00
794,13,73,2024-10-30,4,572640.00
795,26,141,2023-09-03,8,36341.30
796,12,133,2023-09-15,12,22713.00
797,3,150,2024-09-04,7,10944.00
798,23,45,2024-09-01,15,148556.00
799,40,150,2024-11-04,12,19748.00
800,45,24,2023-08-28,7,154493.75
801,37,64,2024-11-27,10,1059303.20
802,34,112,2024-02-25,4,8724.00
803,1,138,2023-10-02,2,7947.70
804,2,63,2024-09-18,3,398879.35
805,2,135,2024-07-09,12,19734.00
806,36,76,2023-11-23,10,1481982.00
807,16,140,2023-07-02,4,11911.10
808,46,123,2024-04-30,2,5276.30
809,13,94,2024-06-01,12,464559.50
810,43,34,2024-04-16,15,73763.00
811,20,4,2024-04-07,7,23673.00
812,3,63,2024-03-22,10,1329598.15
813,19,122,2023-12-08,10,12563.75
814,10,82,2023-04-26,4,206536.00
815,7,122,2023-10-19,12,15076.50
817,20,56,2023-03-26,2,85978.00
818,12,126,2024-02-10,3,7629.45
819,18,51,2024-04-05,11,670461.55
820,32,20,2023-01-10,3,87875.00
821,42,103,2024-02-24,11,19681.00
822,45,131,2024-12-04,5,4577.10
823,2,8,2024-04-27,3,14204.40
824,45,26,2023-02-16,6,98514.05
825,22,61,2023-07-20,15,420279.00
826,3,128,2023-05-15,15,69761.00
827,47,91,2023-02-21,5,640708.50
828,15,21,2023-05-26,5,43673.00
829,45,27,2023-05-19,14,231160.00
830,29,139,2024-11-15,12,16244.05
831,19,126,2024-11-28,4,10172.60
832,41,11,2023-03-28,12,434783.00
833,4,35,2024-01-10,6,66033.00
834,10,9,2024-02-02,6,238233.00
835,45,26,2024-05-06,2,34566.00
836,43,50,2024-05-03,9,96409.80
837,44,117,2024-08-20,14,54569.90
838,41,124,2023-04-02,9,32232.55
839,8,20,2023-01-08,8,246668.00
840,12,143,2023-02-26,2,8873.00
841,40,42,2023-12-20,10,59928.00
842,4,100,2023-08-24,8,794961.90
843,22,92,2024-07-09,14,1181759.15
844,40,85,2024-04-02,9,347208.00
845,24,17,2024-03-20,4,56155.00
846,33,116,2024-07-23,13,33482.00
847,9,131,2023-12-22,10,9154.20
848,23,98,2024-03-11,9,714250.00
849,21,93,2023-11-23,15,1507155.00
850,12,92,2023-09-22,12,1012936.55
851,32,49,2023-12-22,8,100808.30
852,49,28,2023-10-02,1,13546.05
853,35,86,2024-08-06,4,374093.00
854,42,49,2024-11-13,14,185700.00
855,3,140,2023-09-03,11,34480.00
856,24,140,2023-12-14,11,34480.00
857,8,47,2024-09-18,3,17450.55
858,45,53,2024-08-31,4,214700.00
859,28,95,2023-12-06,15,994764.95
860,20,131,2023-09-05,11,10599.00
861,45,39,2024-12-04,7,197058.50
862,3,100,2023-01-22,10,993701.90
863,2,94,2024-03-10,8,309706.65
864,5,72,2023-12-31,10,996646.00
865,11,150,2023-01-17,14,21887.05
866,25,138,2024-07-09,11,43713.30
867,13,94,2023-02-13,10,407508.00
868,37,43,2023-12-26,4,140387.00
869,3,84,2024-10-04,5,217119.00
870,22,90,2024-11-24,11,826567.45
871,20,145,2023-01-30,7,30449.00
872,10,126,2024-10-31,1,2543.15
873,25,18,2023-04-12,7,186007.00
874,42,59,2023-12-01,10,871661.00
875,13,92,2024-11-04,12,1012936.55
876,35,150,2024-11-17,1,1563.70
877,18,111,2024-02-17,15,61064.10
878,23,13,2024-12-31,2,15494.00
879,44,12,2023-08-26,1,2726.00
880,39,59,2023-06-15,3,248423.10
881,36,106,2023-11-03,10,41656.55
882,3,68,2023-08-21,2,133794.00
883,11,9,2023-03-04,13,516172.00
884,25,17,2023-06-29,5,66684.30
885,40,117,2023-11-15,12,46774.20
886,17,109,2023-03-28,1,591.85
887,10,40,2024-09-21,10,134748.00
888,22,24,2023-10-27,15,348483.00
889,45,17,2024-03-31,15,210582.00
890,11,127,2024-05-11,11,16190.85
891,11,42,2024-07-15,2,11386.70
892,39,31,2024-07-04,12,99397.00
893,26,24,2024-07-17,13,302018.00
894,36,124,2024-10-14,8,30159.00
895,36,64,2024-11-21,5,557528.00
896,5,48,2023-04-03,3,44209.00
897,44,116,2024-11-16,3,7727.00
898,1,6,2024-10-02,7,78603.95
899,29,28,2023-06-08,7,94819.50
900,19,146,2024-06-07,14,6944.00
901,20,122,2023-09-16,10,12563.75
902,47,146,2024-08-15,7,3472.00
903,16,94,2023-12-10,5,203754.00
904,14,107,2023-09-14,5,7567.00
905,41,132,2024-05-21,11,17193.00
906,41,138,2024-07-11,5,20915.00
907,39,66,2023-06-04,2,23885.85
908,42,98,2024-09-13,13,1031695.00
909,26,26,2024-08-27,8,131351.75
911,40,16,2023-01-31,5,150030.00
912,18,72,2024-10-08,9,852132.90
913,48,52,2024-11-02,2,27408.00
914,31,91,2024-01-11,13,1753518.00
915,19,100,2023-02-16,1,104600.00
916,42,112,2023-01-20,15,31078.30
917,28,15,2024-07-29,4,111599.00
918,11,43,2024-10-11,1,33342.15
919,34,122,2024-04-20,4,5025.50
920,15,148,2024-12-12,8,36369.80
921,1,55,2023-03-10,1,109987.00
922,38,71,2024-04-19,6,781044.00
923,31,7,2024-10-31,8,148342.50
924,21,115,2024-04-20,11,8679.20
925,28,74,2023-11-28,8,657844.60
926,38,144,2023-07-20,5,10517.45
927,38,1,2024-03-11,6,188798.25
928,49,125,2023-12-18,12,38783.75
929,11,84,2023-04-14,1,43424.00
930,35,108,2023-03-05,10,31783.20
931,32,92,2023-06-09,3,253233.90
932,15,113,2023-08-07,10,43950.00
933,34,108,2024-02-23,11,34960.95
934,3,72,2023-08-07,15,1494970.00
935,13,36,2023-03-19,2,42942.85
936,29,57,2023-01-14,7,831534.00
937,39,2,2023-08-17,10,132982.90
938,23,114,2023-12-26,2,1519.05
939,47,34,2024-09-28,1,4918.00
940,42,29,2023-05-09,1,36510.00
941,33,5,2023-02-09,14,331366.00
942,28,147,2024-08-23,10,30301.00
943,5,18,2024-02-13,6,159435.00
944,44,101,2024-02-08,7,3244.00
945,2,80,2023-01-07,12,1473151.70
946,19,102,2023-04-26,9,7113.60
947,48,24,2023-03-16,15,331058.85
948,34,75,2023-12-11,9,294915.00
949,10,144,2023-04-05,6,12620.75
950,18,34,2023-12-16,8,39340.00
951,36,39,2024-01-07,1,28151.35
952,18,56,2024-09-17,14,601843.00
953,11,108,2023-09-15,14,46838.00
954,48,62,2024-08-19,10,1022220.00
955,46,120,2024-05-16,14,41555.85
956,36,40,2023-11-27,6,85104.00
957,32,54,2024-10-13,3,346373.80
958,18,50,2023-02-01,5,56380.00
959,17,84,2023-08-05,11,453779.85
960,47,19,2023-09-29,6,98594.00
961,12,79,2023-08-18,13,816913.55
962,43,97,2023-05-26,10,1285683.45
963,13,100,2024-11-18,15,1569004.00
964,34,70,2024-04-20,12,391651.75
965,39,22,2023-04-14,7,262361.50
966,24,78,2024-06-24,8,974092.00
967,46,15,2024-08-15,8,223198.00
968,22,27,2023-03-14,2,33023.00
969,13,39,2024-10-28,8,237063.00
970,35,11,2023-04-24,4,144928.00
971,20,32,2024-03-21,4,47509.50
972,29,36,2023-04-05,14,316419.00
973,25,19,2024-10-15,13,213621.00
974,14,37,2023-04-09,13,78880.00
975,15,142,2024-04-16,6,4958.00
976,6,77,2024-06-10,2,89409.00
977,5,108,2024-07-25,11,34960.95
978,23,112,2023-07-14,8,16575.60
979,9,58,2024-11-10,7,723683.40
980,3,37,2024-01-18,13,74936.00
981,15,15,2023-06-30,3,83699.00
982,3,116,2024-04-04,2,4893.45
983,38,73,2023-09-06,5,715800.00
984,14,42,2024-02-23,8,47943.00
985,34,85,2023-08-28,7,256548.45
986,36,119,2024-09-15,1,3256.00
987,19,18,2023-05-13,8,212580.00
988,15,117,2023-07-16,10,41030.00
989,17,62,2024-06-12,3,291332.70
990,15,134,2023-08-30,11,49299.30
991,25,19,2024-05-22,6,98594.00
992,40,46,2023-04-29,12,59805.00
993,44,103,2023-08-22,10,16997.40
994,5,103,2024-08-29,11,19681.00
995,22,28,2023-04-30,4,57034.00
996,31,4,2023-02-24,12,38553.85
997,10,95,2024-10-17,15,1047121.00
998,29,57,2024-01-03,14,1663068.00
999,1,56,2024-10-06,7,300921.00
1000,2,105,2024-04-22,9,2786.00
1001,11,40,2023-06-30,10,134748.00
1002,45,78,2023-04-07,5,608808.00
1004,39,94,2023-07-20,1,40751.00
1005,30,57,2023-04-09,14,1579914.60
1006,42,31,2024-01-07,3,24849.00
1007,28,98,2023-10-01,10,793611.00
1008,11,55,2024-01-06,14,1462829.95
1009,38,129,2024-03-22,10,31028.90
1010,44,116,2024-08-19,5,12234.10
1011,23,128,2024-02-29,6,27904.00
1012,14,144,2023-06-06,4,8414.15
1013,33,148,2023-02-27,10,47856.00
1014,8,102,2023-12-24,9,7113.60
1015,30,121,2024-01-10,8,29554.00
1016,6,113,2023-03-09,12,50103.00
1017,18,121,2023-03-09,14,51720.00
1018,28,9,2023-05-12,10,397055.00
1019,36,49,2024-06-18,9,113409.10
1020,16,89,2023-05-04,6,472068.00
1021,35,29,2023-04-10,6,219062.00
1022,6,124,2023-04-11,13,46558.55
1023,30,82,2024-11-19,11,567974.00
1024,17,78,2024-11-06,9,1095854.00
1025,13,16,2023-03-30,7,199539.90
1026,17,113,2024-05-09,4,16701.00
1027,7,74,2024-07-24,15,1298378.00
1028,39,146,2024-10-06,5,2356.00
1029,43,99,2024-05-01,4,407613.65
1030,18,13,2024-04-26,10,73597.45
1031,6,90,2023-04-29,9,676282.20
1032,2,35,2024-08-10,4,44022.00
1033,14,145,2023-05-24,11,47848.00
1034,49,6,2023-10-08,10,118202.00
1035,42,131,2023-06-23,8,7709.00
1036,6,84,2023-12-09,13,564510.00
1037,41,52,2024-07-27,15,195283.90
1038,46,20,2024-07-01,5,146458.65
1039,35,129,2023-12-02,14,43440.65
1040,43,145,2024-10-18,4,16529.05
1041,33,6,2024-08-16,2,23640.00
1042,37,78,2023-06-10,6,694040.55
1043,13,120,2024-02-22,7,20777.45
1044,49,46,2024-10-30,1,4984.00
1045,3,136,2023-01-23,10,19735.00
1046,7,58,2023-10-20,5,544123.00
1047,38,76,2023-08-15,1,140788.10
1048,15,89,2024-10-07,12,944137.00
1049,46,122,2023-11-01,13,16332.40
1050,24,62,2024-06-01,1,97110.90
1051,31,148,2023-06-11,13,62212.00
1052,4,99,2024-12-30,15,1609000.00
1053,12,65,2023-06-21,2,51115.00
1054,17,138,2024-08-09,2,8366.00
1055,4,48,2023-07-29,13,181994.35
1056,14,45,2023-08-08,6,59422.00
1057,30,41,2024-09-07,5,53000.00
1058,47,100,2023-09-24,11,1150603.00
1059,15,150,2024-08-17,4,6583.00
1060,29,134,2023-10-29,14,66047.00
1061,17,82,2024-06-02,15,735785.45
1062,30,58,2023-02-18,8,827067.15
1063,15,60,2024-04-25,5,516567.25
1064,17,135,2024-12-08,2,3289.00
1065,11,125,2023-02-06,8,27217.00
1066,11,65,2024-02-09,14,357808.00
1067,38,136,2023-01-09,12,22497.90
1068,30,70,2024-06-27,6,206133.00
1069,14,90,2024-03-24,8,632779.00
1070,38,9,2023-12-02,3,119116.00
1071,11,6,2024-01-30,7,82741.00
1072,17,110,2024-08-30,9,21337.00
1073,13,136,2023-06-16,8,14998.60
1074,14,74,2023-07-02,1,82231.05
1075,7,1,2023-12-17,12,377596.50
1076,16,34,2024-05-11,1,4918.00
1077,45,84,2024-12-27,9,390815.00
1078,48,145,2024-09-06,14,60898.00
1079,49,15,2023-11-29,1,26505.00
1080,21,16,2023-04-12,5,142528.50
1081,28,31,2024-12-07,8,66265.00
1082,18,91,2023-10-04,6,809316.00
1083,10,119,2023-02-01,3,9278.65
1084,43,116,2024-12-20,9,23180.00
1085,21,90,2023-08-04,5,375712.65
1086,33,32,2024-06-04,15,187537.00
1087,48,105,2023-10-08,6,1764.15
1088,30,34,2024-02-12,3,14753.00
1089,4,55,2024-06-09,10,1099872.00
1090,30,106,2024-04-23,7,30694.00
1091,3,56,2024-05-27,5,214944.00
1092,44,17,2023-08-25,4,53347.25
1093,15,12,2024-04-06,13,33668.00
1094,1,13,2024-06-15,11,80957.10
1095,29,112,2023-05-22,2,4362.00
1096,10,79,2023-12-18,11,727615.00
1097,45,55,2024-03-12,7,769910.00
1098,6,27,2023-01-05,5,78429.15
1099,4,101,2023-10-18,12,5282.95
1100,21,63,2024-11-03,7,930718.80
1101,36,12,2023-11-26,15,40893.00
1102,4,1,2024-08-11,14,463715.00
1103,38,12,2024-09-20,9,24536.00
1104,24,14,2024-04-22,6,204122.70
1105,40,77,2024-04-11,5,223523.00
1106,15,94,2023-06-25,8,309706.65
1107,5,46,2023-09-12,8,39870.00
1108,1,147,2023-01-09,5,15150.00
1109,36,79,2023-12-29,1,66147.00
1110,29,68,2023-02-03,13,869662.00
1111,8,93,2024-05-23,3,286359.45
1112,44,125,2023-08-03,6,19391.40
1113,30,40,2023-11-30,11,148222.80
1114,23,86,2023-12-01,1,88846.85
1115,47,42,2024-02-06,11,65921.00
1116,3,9,2023-10-10,6,238233.00
1117,41,60,2024-09-04,7,723195.10
1118,36,46,2024-11-29,8,39870.00
1119,2,61,2023-11-19,15,399265.05
1120,22,32,2024-02-27,1,12502.00
1121,38,122,2024-09-05,4,5025.50
1122,16,38,2023-07-18,9,238150.00
1123,3,53,2024-07-19,3,161025.00
1124,19,9,2024-04-04,12,476466.00
1125,44,137,2023-12-19,2,6771.00
1126,3,93,2023-08-07,10,1004770.00
1127,40,126,2023-07-29,4,10708.00
1128,26,23,2024-04-11,14,148675.95
1130,30,2,2024-12-06,13,181976.00
1131,37,113,2023-10-30,15,65924.00
1132,23,121,2024-01-27,7,25860.00
1133,49,100,2024-01-10,13,1291812.85
1134,5,72,2023-04-28,14,1395305.00
1135,1,50,2023-12-20,13,139258.60
1136,35,55,2023-05-12,7,769910.00
1137,48,10,2024-10-19,7,213019.45
1138,35,134,2024-04-23,11,49299.30
1139,48,83,2024-09-16,3,384191.40
1140,21,138,2024-02-06,14,55634.85
1141,17,61,2023-01-30,8,212941.55
1142,12,19,2024-01-25,12,197188.00
1143,9,10,2024-04-12,4,121725.40
1144,8,126,2024-05-30,10,26771.00
1145,16,127,2023-03-01,6,8831.20
1146,42,123,2023-10-19,9,24994.00
1147,14,120,2024-08-09,15,44523.65
1148,19,98,2024-11-02,14,1055503.20
1149,21,60,2024-08-25,5,516567.25
1150,43,108,2023-10-26,2,6356.45
1151,34,149,2024-03-20,3,3491.00
1152,40,45,2023-06-06,3,28225.45
1153,17,18,2024-03-21,12,318869.00
1154,11,42,2023-11-13,8,45545.85
1155,2,109,2024-07-01,2,1245.00
1156,21,17,2024-09-04,12,168465.00
1157,48,73,2024-05-03,8,1088015.05
1158,49,133,2023-03-28,11,19779.00
1159,16,51,2024-03-20,2,121902.10
1160,37,146,2023-06-06,15,7068.00
1161,13,103,2024-05-29,6,10198.25
1162,12,115,2024-10-26,11,9136.00
1163,21,66,2023-03-19,9,107487.75
1164,4,62,2024-09-14,7,679776.30
1165,23,19,2024-04-22,7,109274.70
1166,14,118,2024-09-02,13,56096.00
1167,3,111,2023-01-17,7,28497.15
1168,45,25,2024-08-15,6,69121.05
1169,47,2,2023-01-08,10,139982.00
1170,3,56,2023-07-27,3,128966.00
1171,13,66,2024-12-18,12,143317.00
1172,12,25,2023-08-16,8,92161.40
1173,9,105,2024-12-02,8,2476.00
1174,30,28,2023-04-23,12,171103.00
1175,41,54,2023-12-14,6,692748.55
1176,17,38,2023-01-10,10,264611.00
1177,32,10,2024-11-21,6,182588.10
1178,11,60,2023-02-10,9,978760.00
1179,17,129,2024-05-01,13,40337.95
1180,8,103,2023-01-20,1,1789.00
1181,46,70,2023-07-10,9,293739.05
1182,18,135,2024-10-30,13,21379.00
1183,24,17,2024-01-12,1,13337.05
1184,41,78,2023-08-17,14,1704662.00
1185,33,92,2024-09-16,7,590880.05
1186,10,102,2023-12-16,7,5532.80
1187,3,65,2023-07-02,4,102231.00
1188,42,142,2024-08-01,8,6611.00
1189,4,94,2023-07-19,15,580699.85
1190,47,105,2023-05-29,3,929.00
1191,45,48,2024-07-11,13,181994.35
1192,44,69,2023-09-28,3,135795.00
1193,15,68,2023-09-27,6,401383.00
1194,4,127,2023-05-29,9,13246.80
1195,26,8,2024-02-18,12,56819.50
1196,2,13,2024-01-01,13,95676.40
1197,41,138,2024-04-22,12,50197.00
1198,42,133,2023-06-08,11,20820.00
1199,4,101,2023-12-10,8,3521.65
1200,12,83,2023-02-15,9,1152573.25
1201,25,50,2023-06-12,7,74985.40
1202,36,18,2023-02-02,4,100975.50
1203,21,106,2023-08-16,11,45822.30
1204,8,22,2023-09-21,2,74960.70
1205,39,75,2023-07-19,2,62260.15
1206,45,82,2023-10-16,2,98104.60
1207,45,89,2024-08-06,5,393390.00
1208,23,86,2023-02-08,8,748185.00
1209,16,91,2023-10-15,7,944202.00
1210,36,144,2024-05-09,10,21033.95
1211,17,17,2024-09-07,4,56155.00
1212,8,124,2023-02-20,7,26390.00
1213,27,10,2023-05-11,8,256264.00
1214,37,23,2024-03-02,11,116816.75
1215,3,130,2023-04-23,15,62161.00
1216,35,8,2024-02-19,7,34889.00
1217,21,135,2023-10-19,5,7811.85
1218,25,127,2023-05-23,11,17043.00
1219,2,149,2023-03-19,9,9949.35
1220,42,65,2023-01-11,8,204462.00
1221,44,72,2024-03-04,4,378726.05
1222,5,146,2023-12-10,7,3298.40
1223,9,109,2024-07-11,7,4359.00
1224,2,125,2023-10-11,1,3231.90
1225,11,60,2024-12-25,15,1549702.70
1226,49,13,2023-05-24,5,38736.00
1227,43,12,2024-04-28,1,2726.00
1228,11,61,2024-05-15,12,319412.80
1229,20,74,2023-10-26,11,904536.80
1230,17,91,2023-01-01,4,512566.80
1231,25,131,2023-01-25,1,915.80
1232,45,29,2024-10-23,1,34684.50
1233,46,108,2024-03-23,11,36801.00
1234,47,129,2024-09-17,1,3102.70
1236,43,108,2023-12-26,8,25425.80
1237,45,124,2023-03-03,10,37699.00
1238,42,149,2023-01-02,4,4654.00
1239,5,130,2023-11-06,11,45585.00
1240,31,30,2024-05-06,2,64496.00
1241,47,123,2023-07-09,7,18467.05
1242,27,99,2024-10-11,7,750867.00
1243,48,141,2024-12-21,7,33473.00
1244,16,140,2024-08-22,13,38712.50
1245,49,131,2023-06-10,7,6407.75
1246,26,104,2023-06-11,11,38800.85
1247,10,134,2024-07-29,12,56611.00
1248,26,148,2023-01-05,10,45463.20
1249,30,138,2024-07-07,1,3973.85
1250,24,96,2023-08-11,9,603808.60
1251,27,148,2023-04-26,11,50008.95
1252,47,10,2024-09-07,4,128132.00
1253,43,56,2024-03-21,3,122517.70
1254,20,61,2023-05-30,12,319412.80
1255,41,10,2023-01-16,12,365176.20
1256,21,136,2023-11-24,2,3749.65
1257,2,99,2023-12-05,15,1609000.00
1258,45,38,2024-08-26,2,50275.90
1259,38,86,2023-12-05,6,561139.00
1260,42,37,2024-04-23,3,18203.00
1261,25,18,2024-01-03,2,53145.00
1262,45,136,2023-10-01,1,1974.00
1263,20,79,2024-02-17,4,264587.00
1264,36,16,2024-03-07,3,90018.00
1265,25,89,2023-09-17,3,224232.30
1266,24,80,2024-12-21,6,775343.00
1267,30,136,2023-12-15,5,9868.00
1268,48,87,2023-08-25,12,802319.00
1269,18,52,2024-07-14,2,26037.60
1270,2,87,2024-09-25,11,698686.05
1271,24,38,2023-03-11,1,25137.95
1272,24,141,2023-04-17,9,40884.20
1273,36,62,2023-09-06,1,97110.90
1274,46,143,2023-06-09,7,31055.00
1275,21,81,2023-06-30,10,1221485.00
1276,39,25,2024-01-16,8,97012.00
1277,4,22,2023-06-28,5,197264.00
1278,42,135,2023-12-22,14,23023.00
1279,28,135,2024-12-22,5,8223.00
1280,14,17,2023-07-17,9,126349.00
1281,8,46,2024-07-23,7,33141.70
1282,15,99,2023-10-10,11,1120936.35
1283,8,6,2024-01-18,4,47281.00
1284,35,16,2024-06-28,5,150030.00
1285,13,122,2023-10-06,8,10051.00
1286,44,54,2023-01-10,3,346373.80
1287,13,119,2023-12-06,6,18558.25
1288,44,72,2023-07-24,1,99665.00
1289,32,120,2023-10-01,10,31245.00
1290,14,36,2024-07-14,10,226014.00
1291,36,45,2024-05-24,13,128748.00
1292,17,87,2024-06-22,9,571652.05
1293,46,99,2024-11-03,1,107267.00
1294,7,122,2024-10-07,11,13819.65
1295,5,139,2023-06-25,13,17596.85
1296,9,78,2023-12-22,8,974092.00
1297,1,33,2024-06-06,2,12760.40
1298,1,55,2023-06-09,3,313463.90
1299,31,117,2023-09-07,13,53339.00
1300,11,73,2024-04-24,6,816012.00
1301,24,126,2023-09-19,7,18739.00
1302,30,6,2024-09-19,11,123520.90
1303,14,111,2024-05-28,14,56993.35
1304,43,120,2024-03-23,1,3124.00
1305,22,99,2023-08-20,4,407613.65
1306,39,73,2023-01-27,2,286320.00
1307,34,94,2024-12-30,15,580699.85
1308,38,3,2023-02-07,1,9024.00
1309,27,14,2024-08-31,15,510307.70
1310,35,65,2023-06-04,8,194238.90
1311,12,4,2023-02-21,7,23673.00
1312,48,89,2024-07-15,2,149488.20
1313,32,111,2023-01-27,5,20354.70
1314,7,7,2024-02-14,14,273263.00
1315,3,61,2023-12-21,9,252168.00
1316,47,24,2023-08-25,8,176564.15
1317,19,8,2024-10-24,4,19937.00
1318,38,146,2024-10-23,13,6125.60
1319,37,14,2023-12-13,8,272164.55
1320,13,72,2024-03-05,5,473406.85
1321,8,2,2024-01-05,14,195974.00
1322,12,139,2023-11-03,13,17596.85
1323,22,98,2023-09-18,5,376965.70
1324,2,8,2024-12-30,6,29905.00
1325,48,45,2023-02-04,10,99037.00
1326,11,139,2024-08-21,6,8121.55
1327,48,91,2023-10-28,13,1753518.00
1328,33,48,2023-07-14,12,176836.00
1329,41,92,2024-10-24,4,337645.20
1330,31,51,2023-07-28,5,304755.25
1331,46,96,2023-10-02,2,134179.90
1332,14,102,2023-01-14,13,10275.20
1333,29,94,2023-03-11,12,464559.50
1334,48,81,2023-07-27,4,488594.00
1335,18,22,2024-06-28,3,118359.00
1336,2,3,2023-10-28,5,45121.00
1337,19,22,2024-02-06,15,591793.00
1338,3,142,2023-04-26,10,7850.80
1339,15,142,2024-05-01,8,6611.00
1340,39,138,2024-02-10,11,46014.00
1341,35,56,2023-05-04,3,122517.70
1342,6,136,2023-09-11,12,23682.00
1343,29,124,2023-06-30,12,45239.00
1344,36,125,2023-05-29,11,37423.00
1345,15,98,2024-11-21,6,476167.00
1346,48,43,2023-01-19,10,333420.55
1347,33,125,2024-05-17,10,32319.95
1348,15,66,2024-06-14,10,119430.20
1349,30,137,2023-02-04,5,16080.65
1350,42,96,2023-08-27,15,1059313.00
1351,46,148,2024-07-16,9,43070.00
1352,32,39,2023-10-17,10,281511.60
1353,48,28,2024-09-02,12,171103.00
1354,13,48,2023-04-30,11,153995.00
1355,39,20,2024-08-18,5,146458.65
1356,33,30,2023-01-17,11,354727.00
1357,20,23,2024-11-01,1,10620.05
1358,16,122,2023-09-28,12,15870.00
1359,16,141,2024-08-09,4,19127.00
1360,14,30,2024-06-03,2,61271.20
1361,11,28,2023-03-17,15,203184.10
1362,5,55,2023-02-18,7,769910.00
1363,26,32,2023-01-23,11,130650.65
1364,3,129,2023-05-29,11,34131.60
1365,37,111,2023-07-22,7,28497.15
1366,13,85,2023-03-27,9,347208.00
1367,39,120,2023-10-26,3,9373.00
1368,47,20,2023-11-07,15,462502.00
1369,46,89,2024-10-31,1,74744.10
1370,29,93,2024-09-28,5,502385.00
1371,32,131,2023-12-17,14,12815.50
1372,12,136,2024-01-08,8,14998.60
1373,44,144,2023-08-28,15,33212.00
